 -178.0000000,     -88.0000010,    0.597047
 -178.0000000,     -84.0000010,    0.582353
 -178.0000000,     -80.0000010,    0.620956
 -178.0000000,     -76.0000010,    0.680401
 -178.0000000,     -72.0000010,    0.721875
 -178.0000000,     -68.0000010,    0.658895
 -178.0000000,     -64.0000010,    0.660396
 -178.0000000,     -60.0000010,    0.697988
 -178.0000000,     -56.0000010,    0.807977
 -178.0000000,     -52.0000010,    0.849653
 -178.0000000,     -48.0000010,    0.863144
 -178.0000000,     -44.0000010,    0.833324
 -178.0000000,     -40.0000000,    0.863228
 -178.0000000,     -36.0000000,    0.840791
 -178.0000000,     -32.0000000,    0.850365
 -178.0000000,     -28.0000000,    0.850609
 -178.0000000,     -24.0000000,    0.880690
 -178.0000000,     -20.0000000,    0.786892
 -178.0000000,     -16.0000000,    0.726749
 -178.0000000,     -12.0000000,    0.691232
 -178.0000000,      -8.0000001,    0.737197
 -178.0000000,      -4.0000000,    0.756507
 -178.0000000,       0.0000000,    0.709702
 -178.0000000,       4.0000000,    0.716507
 -178.0000000,       8.0000001,    0.726483
 -178.0000000,      12.0000000,    0.740480
 -178.0000000,      16.0000000,    0.734784
 -178.0000000,      20.0000000,    0.685546
 -178.0000000,      24.0000000,    0.694600
 -178.0000000,      28.0000000,    0.683642
 -178.0000000,      32.0000000,    0.715995
 -178.0000000,      36.0000000,    0.709092
 -178.0000000,      40.0000000,    0.679066
 -178.0000000,      44.0000010,    0.649268
 -178.0000000,      48.0000010,    0.612830
 -178.0000000,      52.0000010,    0.630225
 -178.0000000,      56.0000010,    0.643511
 -178.0000000,      60.0000010,    0.659632
 -178.0000000,      64.0000010,    0.641673
 -178.0000000,      68.0000010,    0.592281
 -178.0000000,      72.0000010,    0.573130
 -178.0000000,      76.0000010,    0.594405
 -178.0000000,      80.0000010,    0.606054
 -178.0000000,      84.0000010,    0.626838
 -178.0000000,      88.0000010,    0.629114
 -174.0000000,     -88.0000010,    0.602269
 -174.0000000,     -84.0000010,    0.611468
 -174.0000000,     -80.0000010,    0.658200
 -174.0000000,     -76.0000010,    0.704877
 -174.0000000,     -72.0000010,    0.722170
 -174.0000000,     -68.0000010,    0.665711
 -174.0000000,     -64.0000010,    0.664047
 -174.0000000,     -60.0000010,    0.681743
 -174.0000000,     -56.0000010,    0.784199
 -174.0000000,     -52.0000010,    0.827261
 -174.0000000,     -48.0000010,    0.829470
 -174.0000000,     -44.0000010,    0.774473
 -174.0000000,     -40.0000000,    0.785995
 -174.0000000,     -36.0000000,    0.799816
 -174.0000000,     -32.0000000,    0.807522
 -174.0000000,     -28.0000000,    0.807087
 -174.0000000,     -24.0000000,    0.820177
 -174.0000000,     -20.0000000,    0.767344
 -174.0000000,     -16.0000000,    0.713806
 -174.0000000,     -12.0000000,    0.685198
 -174.0000000,      -8.0000001,    0.703532
 -174.0000000,      -4.0000000,    0.727719
 -174.0000000,       0.0000000,    0.704585
 -174.0000000,       4.0000000,    0.730115
 -174.0000000,       8.0000001,    0.731263
 -174.0000000,      12.0000000,    0.723894
 -174.0000000,      16.0000000,    0.727007
 -174.0000000,      20.0000000,    0.712009
 -174.0000000,      24.0000000,    0.740595
 -174.0000000,      28.0000000,    0.708461
 -174.0000000,      32.0000000,    0.727724
 -174.0000000,      36.0000000,    0.709031
 -174.0000000,      40.0000000,    0.695181
 -174.0000000,      44.0000010,    0.657160
 -174.0000000,      48.0000010,    0.628516
 -174.0000000,      52.0000010,    0.624420
 -174.0000000,      56.0000010,    0.622652
 -174.0000000,      60.0000010,    0.630745
 -174.0000000,      64.0000010,    0.645237
 -174.0000000,      68.0000010,    0.630643
 -174.0000000,      72.0000010,    0.608376
 -174.0000000,      76.0000010,    0.591308
 -174.0000000,      80.0000010,    0.600227
 -174.0000000,      84.0000010,    0.627058
 -174.0000000,      88.0000010,    0.648234
 -170.0000000,     -88.0000010,    0.608610
 -170.0000000,     -84.0000010,    0.619849
 -170.0000000,     -80.0000010,    0.666313
 -170.0000000,     -76.0000010,    0.689772
 -170.0000000,     -72.0000010,    0.702766
 -170.0000000,     -68.0000010,    0.657534
 -170.0000000,     -64.0000010,    0.679368
 -170.0000000,     -60.0000010,    0.701977
 -170.0000000,     -56.0000010,    0.808508
 -170.0000000,     -52.0000010,    0.835911
 -170.0000000,     -48.0000010,    0.810267
 -170.0000000,     -44.0000010,    0.720137
 -170.0000000,     -40.0000000,    0.715569
 -170.0000000,     -36.0000000,    0.768186
 -170.0000000,     -32.0000000,    0.807061
 -170.0000000,     -28.0000000,    0.808148
 -170.0000000,     -24.0000000,    0.824911
 -170.0000000,     -20.0000000,    0.777102
 -170.0000000,     -16.0000000,    0.733265
 -170.0000000,     -12.0000000,    0.686015
 -170.0000000,      -8.0000001,    0.712352
 -170.0000000,      -4.0000000,    0.711621
 -170.0000000,       0.0000000,    0.719834
 -170.0000000,       4.0000000,    0.717178
 -170.0000000,       8.0000001,    0.731743
 -170.0000000,      12.0000000,    0.695635
 -170.0000000,      16.0000000,    0.736387
 -170.0000000,      20.0000000,    0.766952
 -170.0000000,      24.0000000,    0.803307
 -170.0000000,      28.0000000,    0.739025
 -170.0000000,      32.0000000,    0.726852
 -170.0000000,      36.0000000,    0.721356
 -170.0000000,      40.0000000,    0.725968
 -170.0000000,      44.0000010,    0.679351
 -170.0000000,      48.0000010,    0.637480
 -170.0000000,      52.0000010,    0.619667
 -170.0000000,      56.0000010,    0.618119
 -170.0000000,      60.0000010,    0.607033
 -170.0000000,      64.0000010,    0.632595
 -170.0000000,      68.0000010,    0.632263
 -170.0000000,      72.0000010,    0.629709
 -170.0000000,      76.0000010,    0.600276
 -170.0000000,      80.0000010,    0.609813
 -170.0000000,      84.0000010,    0.633896
 -170.0000000,      88.0000010,    0.656981
 -166.0000000,     -88.0000010,    0.613709
 -166.0000000,     -84.0000010,    0.599572
 -166.0000000,     -80.0000010,    0.609919
 -166.0000000,     -76.0000010,    0.628544
 -166.0000000,     -72.0000010,    0.641051
 -166.0000000,     -68.0000010,    0.635486
 -166.0000000,     -64.0000010,    0.639049
 -166.0000000,     -60.0000010,    0.683019
 -166.0000000,     -56.0000010,    0.767769
 -166.0000000,     -52.0000010,    0.809166
 -166.0000000,     -48.0000010,    0.808924
 -166.0000000,     -44.0000010,    0.748589
 -166.0000000,     -40.0000000,    0.756469
 -166.0000000,     -36.0000000,    0.761089
 -166.0000000,     -32.0000000,    0.790232
 -166.0000000,     -28.0000000,    0.784087
 -166.0000000,     -24.0000000,    0.820223
 -166.0000000,     -20.0000000,    0.789395
 -166.0000000,     -16.0000000,    0.759832
 -166.0000000,     -12.0000000,    0.727377
 -166.0000000,      -8.0000001,    0.718641
 -166.0000000,      -4.0000000,    0.716821
 -166.0000000,       0.0000000,    0.732375
 -166.0000000,       4.0000000,    0.762562
 -166.0000000,       8.0000001,    0.763954
 -166.0000000,      12.0000000,    0.698563
 -166.0000000,      16.0000000,    0.684282
 -166.0000000,      20.0000000,    0.706294
 -166.0000000,      24.0000000,    0.737122
 -166.0000000,      28.0000000,    0.733013
 -166.0000000,      32.0000000,    0.694233
 -166.0000000,      36.0000000,    0.683111
 -166.0000000,      40.0000000,    0.669663
 -166.0000000,      44.0000010,    0.670138
 -166.0000000,      48.0000010,    0.646207
 -166.0000000,      52.0000010,    0.610721
 -166.0000000,      56.0000010,    0.580240
 -166.0000000,      60.0000010,    0.542250
 -166.0000000,      64.0000010,    0.557147
 -166.0000000,      68.0000010,    0.574636
 -166.0000000,      72.0000010,    0.617109
 -166.0000000,      76.0000010,    0.627212
 -166.0000000,      80.0000010,    0.634342
 -166.0000000,      84.0000010,    0.647316
 -166.0000000,      88.0000010,    0.654474
 -162.0000000,     -88.0000010,    0.610033
 -162.0000000,     -84.0000010,    0.581724
 -162.0000000,     -80.0000010,    0.574578
 -162.0000000,     -76.0000010,    0.601226
 -162.0000000,     -72.0000010,    0.624353
 -162.0000000,     -68.0000010,    0.641037
 -162.0000000,     -64.0000010,    0.669231
 -162.0000000,     -60.0000010,    0.729671
 -162.0000000,     -56.0000010,    0.809810
 -162.0000000,     -52.0000010,    0.808730
 -162.0000000,     -48.0000010,    0.835488
 -162.0000000,     -44.0000010,    0.788611
 -162.0000000,     -40.0000000,    0.809230
 -162.0000000,     -36.0000000,    0.783747
 -162.0000000,     -32.0000000,    0.836276
 -162.0000000,     -28.0000000,    0.835368
 -162.0000000,     -24.0000000,    0.891814
 -162.0000000,     -20.0000000,    0.826453
 -162.0000000,     -16.0000000,    0.804281
 -162.0000000,     -12.0000000,    0.740649
 -162.0000000,      -8.0000001,    0.745571
 -162.0000000,      -4.0000000,    0.714672
 -162.0000000,       0.0000000,    0.731270
 -162.0000000,       4.0000000,    0.710470
 -162.0000000,       8.0000001,    0.729492
 -162.0000000,      12.0000000,    0.682327
 -162.0000000,      16.0000000,    0.697410
 -162.0000000,      20.0000000,    0.704469
 -162.0000000,      24.0000000,    0.705073
 -162.0000000,      28.0000000,    0.707784
 -162.0000000,      32.0000000,    0.676272
 -162.0000000,      36.0000000,    0.693679
 -162.0000000,      40.0000000,    0.686513
 -162.0000000,      44.0000010,    0.699358
 -162.0000000,      48.0000010,    0.651810
 -162.0000000,      52.0000010,    0.641801
 -162.0000000,      56.0000010,    0.620401
 -162.0000000,      60.0000010,    0.590295
 -162.0000000,      64.0000010,    0.565799
 -162.0000000,      68.0000010,    0.551917
 -162.0000000,      72.0000010,    0.587897
 -162.0000000,      76.0000010,    0.615322
 -162.0000000,      80.0000010,    0.621742
 -162.0000000,      84.0000010,    0.639526
 -162.0000000,      88.0000010,    0.634785
 -158.0000000,     -88.0000010,    0.604405
 -158.0000000,     -84.0000010,    0.594420
 -158.0000000,     -80.0000010,    0.565938
 -158.0000000,     -76.0000010,    0.601434
 -158.0000000,     -72.0000010,    0.616704
 -158.0000000,     -68.0000010,    0.658700
 -158.0000000,     -64.0000010,    0.684117
 -158.0000000,     -60.0000010,    0.734182
 -158.0000000,     -56.0000010,    0.797352
 -158.0000000,     -52.0000010,    0.781735
 -158.0000000,     -48.0000010,    0.819912
 -158.0000000,     -44.0000010,    0.802522
 -158.0000000,     -40.0000000,    0.849593
 -158.0000000,     -36.0000000,    0.826576
 -158.0000000,     -32.0000000,    0.865652
 -158.0000000,     -28.0000000,    0.857692
 -158.0000000,     -24.0000000,    0.870663
 -158.0000000,     -20.0000000,    0.811843
 -158.0000000,     -16.0000000,    0.772972
 -158.0000000,     -12.0000000,    0.755234
 -158.0000000,      -8.0000001,    0.740836
 -158.0000000,      -4.0000000,    0.739612
 -158.0000000,       0.0000000,    0.731763
 -158.0000000,       4.0000000,    0.724955
 -158.0000000,       8.0000001,    0.724031
